title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate
Rep,Kevin,,McCarthy,,,R,CA,23,1,M,202-225-2915,202-225-2908,http://kevinmccarthy.house.gov,https://forms.house.gov/kevinmccarthy/webforms/issue_subscribe.html,2421 Rayburn House Office Building,M001165,28918,H6CA22125,412190,N00028152,GOPWhip,http://www.opencongress.org/wiki/Kevin_McCarthy,http://youtube.com/repkevinmccarthy,51052893175,,,1965-01-26
Rep,Jerry,,McNerney,,Jerry,D,CA,9,1,M,202-225-1947,202-225-4060,http://mcnerney.house.gov,http://mcnerney.house.gov/contact/email-me,1210 Longworth House Office Building,M001166,29474,H4CA11081,412189,N00026926,RepMcNerney,http://www.opencongress.org/wiki/Gerald_McNerney,http://youtube.com/RepJerryMcNerney,215241308510238,,,1951-06-18
Rep,Harry,E.,Mitchell,,,D,AZ,5,0,M,,,http://mitchell.house.gov,,,M001167,16369,H6AZ05067,412187,N00028162,HarryEMitchell,http://www.opencongress.org/wiki/Harry_Mitchell,http://youtube.com/RepHarryMitchell,,,,1940-07-18
Rep,Patrick,J.,Murphy,,,D,PA,8,0,M,,,http://patrickmurphy.house.gov,,,M001168,60031,H6PA08194,412233,N00027594,,http://www.opencongress.org/wiki/Patrick_Murphy,,,,,1973-10-19
Sen,Christopher,S.,Murphy,,Chris,D,CT,Junior Seat,1,M,202-224-4041,202-225-5933,http://www.murphy.senate.gov,http://www.murphy.senate.gov/contact,303 Hart Senate Office Building,M001169,17189,H6CT05124,412194,N00027566,ChrisMurphyCT,http://www.opencongress.org/wiki/Christopher_Murphy,http://youtube.com/senchrismurphy,19437978960,,I,1973-08-03
Sen,Claire,,McCaskill,,,D,MO,Senior Seat,1,F,202-224-6154,202-228-6326,http://www.mccaskill.senate.gov,http://www.mccaskill.senate.gov/?p=contact,506 Hart Senate Office Building,M001170,2109,S6MO00305,412243,N00027694,McCaskillOffice,http://www.opencongress.org/wiki/Claire_McCaskill,http://youtube.com/SenatorMcCaskill,131498087618,,I,1953-07-24
Rep,Daniel,B.,Maffei,,Dan,D,NY,24,1,M,202-225-3701,202-225-4042,http://maffei.house.gov,http://maffei.house.gov/contact/email-me,422 Cannon House Office Building,M001171,68959,H6NY25125,412297,N00027891,RepDanMaffei,http://www.opencongress.org/wiki/Daniel_Maffei,http://youtube.com/repdanmaffei,470842942980263,,,1968-07-04
Rep,Betsy,,Markey,,,D,CO,4,0,F,,,http://betsymarkey.house.gov,,,M001172,106225,H8CO04067,412298,N00029128,,http://www.opencongress.org/wiki/Betsy_Markey,http://youtube.com/RepBetsyMarkey,,,,1956-04-27
Rep,Eric,J.J,Massa,,,D,NY,29,0,M,,,http://massa.house.gov,,,M001173,69120,H6NY29168,412299,N00027550,EricMassa,http://www.opencongress.org/wiki/Eric_Massa,,,,,1959-09-16
Rep,Michael,E.,McMahon,,,D,NY,13,0,M,,,http://mcmahon.house.gov,,,M001174,44728,H8NY13077,412296,N00030267,RepMikeMcMahon,http://www.opencongress.org/wiki/Michael_McMahon,http://youtube.com/McMahonNY13,,,,1957-09-12
Rep,Walter,C.,Minnick,,Walt,D,ID,1,0,M,,,http://minnick.house.gov,,,M001175,436,H8ID01090,412300,N00006288,WaltMinnick,http://www.opencongress.org/wiki/Walter_Minnick,http://youtube.com/CongressmanMinnick,,,,1942-09-20
Sen,Jeff,A.,Merkley,,Jeff,D,OR,Junior Seat,1,M,202-224-3753,202-228-3997,http://www.merkley.senate.gov,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,M001176,23644,S8OR00207,412325,N00029303,SenJeffMerkley,http://www.opencongress.org/wiki/Jeffery_Merkley,http://youtube.com/SenatorJeffMerkley,74374931545,,II,1956-10-24
Rep,Tom,,McClintock,,,R,CA,4,1,M,202-225-2511,202-225-5444,http://mcclintock.house.gov,https://mcclintockforms.house.gov/forms/contact-form.shtml,434 Cannon House Office Building,M001177,9715,H8CA04152,412295,N00006863,RepMcClintock,http://www.opencongress.org/wiki/Tom_McClintock,http://youtube.com/McClintockCA04,81125319109,,,1956-07-10
Rep,Scott,,Murphy,,,D,NY,20,0,M,,,http://scottmurphy.house.gov/,,,M001178,110967,H0NY20079,412332,N00030682,,http://www.opencongress.org/wiki/Scott_Murphy,,,,,1970-01-26
Rep,Tom,,Marino,,,R,PA,10,1,M,202-225-3731,202-225-9594,http://marino.house.gov,http://marino.house.gov/contact-me/email-me,410 Cannon House Office Building,M001179,119478,H0PA10078,412468,N00031777,RepTomMarino,http://www.opencongress.org/wiki/Tom_Marino,http://youtube.com/RepMarino,144408762280226,,,1952-08-15
Rep,David,B.,McKinley,,,R,WV,1,1,M,202-225-4172,202-225-7564,http://mckinley.house.gov,http://mckinley.house.gov/email-me/,412 Cannon House Office Building,M001180,117396,H0WV01072,412487,N00031681,RepMcKinley,http://www.opencongress.org/wiki/David_McKinley,http://youtube.com/RepDavidMcKinley,130377260362609,,,1947-03-28
Rep,Patrick,,Meehan,,,R,PA,7,1,M,202-225-2011,202- 226-0280,http://meehan.house.gov,http://meehan.house.gov/email-me,204 Cannon House Office Building,M001181,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,http://youtube.com/repmeehan,136000283132824,,,1955-10-20
Rep,Mick,Michael,Mulvaney,,Mick,R,SC,5,1,M,202-225-5501,202-225-0464,http://mulvaney.house.gov,https://forms.house.gov/mulvaney/webforms/zipauthen_contact.shtml,1207 Longworth House Office Building,M001182,60348,H0SC05031,412474,N00031412,RepMickMulvaney,http://www.opencongress.org/wiki/Mick_Mulvaney,http://youtube.com/RepMickMulvaney,188649667827713,,,1967-07-21
Sen,Joe,,Manchin,III,Joe,D,WV,Junior Seat,1,M,202-224-3954,202-228-0002,http://www.manchin.senate.gov,http://www.manchin.senate.gov/public/index.cfm/contact-form,306 Hart Senate Office Building,M001183,7547,S0WV00090,412391,N00032838,Sen_JoeManchin,http://www.opencongress.org/wiki/Joe_Manchin,http://youtube.com/SenatorJoeManchin,10150135395755161,,I,1947-08-24
Rep,Thomas,,Massie,,,R,KY,4,1,M,202-225-3465,202-225-0003,http://massie.house.gov,https://massieforms.house.gov/forms/emailsignup/,314 Cannon House Office Building,M001184,132068,H2KY04121,412503,N00034041,RepThomasMassie,,http://youtube.com/repthomasmassie,452480994776070,,,1971-01-13
Rep,Sean,Patrick,Maloney,,,D,NY,18,1,M,202-225-5441,,http://seanmaloney.house.gov,http://seanmaloney.house.gov/contact/email-me,1529 Longworth House Office Building,M001185,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,,551199354892891,,,1966-07-30
Rep,Mark,,Meadows,,,R,NC,11,1,M,202-225-6401,,http://meadows.house.gov,http://meadows.house.gov/email-me/,1516 Longworth House Office Building,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,http://youtube.com/RepMarkMeadows,409882952423501,,,1959-07-28
Rep,Grace,,Meng,,,D,NY,6,1,F,202-225-2601,,http://meng.house.gov,http://meng.house.gov/contact/email-me,1317 Longworth House Office Building,M001188,69157,H2NY06116,412560,N00034547,RepGraceMeng,,,195734010571362,,,1975-10-01
Rep,Luke,,Messer,,,R,IN,6,1,M,202-225-3021,765-747-5586,http://messer.house.gov,http://messer.house.gov/contact/email-me,508 Cannon House Office Building,M001189,33997,H0IN02125,412540,N00012546,RepLukeMesser,,http://youtube.com/RepLukeMesser,367444640018564,,,1969-02-27
Rep,Markwayne,,Mullin,,,R,OK,2,1,M,202-225-2701,202-225-3038,http://mullin.house.gov,http://mullin.house.gov/contact/email-me,1113 Longworth House Office Building,M001190,135898,H2OK02083,412568,N00033410,RepMullin,,,453637624684399,,,1977-07-26
Rep,Patrick,,Murphy,,,D,FL,18,1,M,202-225-3026,202-225-8398,http://patrickmurphy.house.gov,http://patrickmurphy.house.gov/contact/officeinformation.htm,1517 Longworth House Office Building,M001191,137652,H2FL22072,412527,N00033091,RepMurphyFL,,http://youtube.com/RepPatrickMurphyFL,317735028342371,,,1983-03-30
Rep,Vance,,McAllister,,,R,LA,5,1,M,202-225-8490,,http://mcallister.house.gov,,316 Cannon House Office Building,M001192,145379,,412599,N00035593,RepMcAllister,,,218352868343621,,,1974-01-07
Rep,Jerrold,L.,Nadler,,,D,NY,10,1,M,202-225-5635,202-225-6923,http://nadler.house.gov,http://nadler.house.gov/contact-me/newsletter,2110 Rayburn House Office Building,N000002,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,http://youtube.com/congressmannadler,78291598977,,,1947-06-13
Rep,Richard,E.,Neal,,,D,MA,1,1,M,202-225-5601,202-225-8112,http://neal.house.gov,https://forms.house.gov/neal/webforms/Contact_Form.shtml,2208 Rayburn House Office Building,N000015,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,http://youtube.com/RepRichardENeal,325642654132598,,,1949-02-14
Sen,Bill,,Nelson,Sr.,,D,FL,Senior Seat,1,M,202-224-5274,202-228-2183,http://www.billnelson.senate.gov,http://www.billnelson.senate.gov/contact/index.cfm,716 Hart Senate Office Building,N000032,1606,S8FL00166,300078,N00009926,SenBillNelson,http://www.opencongress.org/wiki/Bill_Nelson,http://youtube.com/senbillnelson,,,I,1942-09-29
Rep,Richard,M.,Nolan,,,D,MN,8,1,M,202-225-6211,,http://nolan.house.gov,http://nolan.house.gov/contact/email-me,2447 Rayburn House Office Building,N000127,138505,H2MN08111,408211,N00021207,USRepRickNolan,,http://youtube.com/USRepRickNolan,388085277945339,,,1943-12-17
Del,Eleanor,Holmes,Norton,,,D,DC,0,1,F,202-225-8050,202-225-3002,http://norton.house.gov,https://forms.house.gov/norton/webforms/issue_subscribe.htm,2136 Rayburn House Office Building,N000147,775,H0DC00058,400295,N00001692,EleanorNorton,http://www.opencongress.org/wiki/Eleanor_Norton,http://youtube.com/EleanorHNorton,61731840657,,,1937-06-13
Rep,Charles,W,Norwood,Jr,Charlie,R,GA,10,0,M,,,http://www.house.gov/norwood,,,N000159,"",H4GA10022,400296,N00002630,,http://www.opencongress.org/wiki/Charles_Norwood,,,,,1941-07-27
Rep,Grace,Flores,Napolitano,,,D,CA,32,1,F,202-225-5256,202-225-0027,http://napolitano.house.gov,http://napolitano.house.gov/contact-me/email-me,1610 Longworth House Office Building,N000179,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,http://youtube.com/RepGraceNapolitano,163108420409412,,,1936-12-04
Sen,Ben,E.,Nelson,,Ben,D,NE,Senior Seat,0,M,202-224-6551,202-228-0012,http://bennelson.senate.gov/,http://www.bennelson.senate.gov/contact-me.cfm,720 Hart Senate Office Building,N000180,21744,S6NE00095,300077,N00005329,SenBenNelson,http://www.opencongress.org/wiki/E._Benjamin_Nelson,http://youtube.com/SenBenNelson,senatorbennelson,,I,1941-05-17
Rep,Devin,G.,Nunes,,,R,CA,22,1,M,202-225-2523,202-225-3404,http://nunes.house.gov,https://nunes.house.gov/contactform/default.aspx,1013 Longworth House Office Building,N000181,16725,H8CA20059,400297,N00007248,Rep_DevinNunes,http://www.opencongress.org/wiki/Devin_Nunes,http://youtube.com/RepDevinNunes,,,,1973-10-01
Rep,Randy,,Neugebauer,,,R,TX,19,1,M,202-225-4005,202-225-9615,http://randy.house.gov,"http://www.randy.house.gov/?sectionid=65&amp;sectiontree=8,65",1424 Longworth House Office Building,N000182,49522,H4TX19102,400441,N00026043,RandyNeugebauer,http://www.opencongress.org/wiki/Randy_Neugebauer,http://youtube.com/RandyNeugebauer,64137294987,,,1949-12-24
Rep,Glenn,C.,Nye,III,,D,VA,2,0,M,,,http://nye.house.gov,,,N000183,109342,H8VA02046,412301,N00029784,GlennNye,http://www.opencongress.org/wiki/Glenn_Nye,http://youtube.com/GlennNye,,,,1974-09-09
Rep,Kristi,L.,Noem,,,R,SD,0,1,F,202-225-2801,202-225-5823,http://noem.house.gov,http://noem.house.gov/index.cfm/contact,1323 Longworth House Office Building,N000184,58189,H0SD00054,412475,N00032022,RepKristiNoem,http://www.opencongress.org/wiki/Kristi_Noem,http://youtube.com/RepKristiNoem,,,,1971-11-30
Rep,Richard,B.,Nugent,,,R,FL,11,1,M,202-225-1002,202- 226-6559,http://nugent.house.gov,https://forms.house.gov/nugent/webforms/zipauthen_contact.shtml,1727 Longworth House Office Building,N000185,124333,H0FL05139,412409,N00032441,RepRichNugent,http://www.opencongress.org/wiki/Richard_Nugent,http://youtube.com/RepRichNugent,183541871674897,,,1951-05-26
Rep,Alan,Alan,Nunnelee,,Alan,R,MS,1,1,M,202-225-4306,202- 225-3549,http://nunnelee.house.gov,http://nunnelee.house.gov/contact/,1427 Longworth House Office Building,N000186,8326,H0MS01043,412442,N00031006,RepAlanNunnelee,http://www.opencongress.org/wiki/Alan_Nunnelee,http://youtube.com/congressmannunnelee,144919278895639,,,1958-10-09
Rep,Gloria,,Negrete McLeod,,,D,CA,35,1,F,202-225-6161,202-225-8671,http://negretemcleod.house.gov,http://negretemcleod.house.gov/contact,1641 Longworth House Office Building,N000187,16492,H2CA35118,412518,N00033509,RepMcLeod,,http://youtube.com/NegreteMcLeod,282772691776629,,,1941-09-06
Rep,James,L.,Oberstar,,Jim,D,MN,8,0,M,,,http://oberstar.house.gov,,,O000006,26927,H6MN08047,400299,N00001806,JimOberstar,http://www.opencongress.org/wiki/James_Oberstar,http://youtube.com/RepOberstar,,,,1934-09-10
Rep,David,Ross,Obey,,Dave,D,WI,7,0,M,,,http://obey.house.gov,,,O000007,27140,H6WI07033,400300,N00004394,,http://www.opencongress.org/wiki/David_Ross_Obey,http://youtube.com/CongressmanDaveObey,,,,1938-10-03
Rep,John,W.,Olver,,,D,MA,1,0,M,202-225-5335,202-226-1224,http://www.house.gov/olver,http://www.house.gov/olver/contactme.html,1111 Longworth House Office Building,O000085,26894,H2MA01020,400301,N00000143,RepJohnOlver,http://www.opencongress.org/wiki/John_Olver,http://youtube.com/CongressmanOlver,CongressmanJohnOlver,,,1936-09-03
Rep,Solomon,P.,Ortiz,Sr.,,D,TX,27,0,M,,,http://ortiz.house.gov,,,O000107,27106,H2TX27026,400302,N00005998,,http://www.opencongress.org/wiki/Solomon_Ortiz,,,,,1937-06-03
Sen,Barack,H.,Obama,Jr.,,D,IL,Junior Seat,0,M,,,http://obama.senate.gov/,,,O000167,9490,S4IL00180,400629,N00009638,BarackObama,http://www.opencongress.org/wiki/Barack_Obama,,,,III,1961-08-04
Rep,Pete,,Olson,,,R,TX,22,1,M,202-225-5951,202-225-5241,http://olson.house.gov,https://forms.house.gov/olson/contact-form.shtml,312 Cannon House Office Building,O000168,102008,H8TX22107,412302,N00029285,OlsonPressShop,http://www.opencongress.org/wiki/Pete_Olson,,20718168936,,,1962-12-09
Rep,William,L.,Owens,,,D,NY,21,1,M,202-225-4611,202-226-0621,http://owens.house.gov,http://owens.house.gov/contact/,405 Cannon House Office Building,O000169,116354,H0NY23081,412383,N00031011,BillOwensNY,http://www.opencongress.org/wiki/William_Owens,http://youtube.com/RepBillOwens,132985523396856,,,1949-01-20
Rep,Beto,,O'Rourke,,,D,TX,16,1,M,202-225-4831,,http://orourke.house.gov,http://orourke.house.gov/contact/email-me,1721 Longworth House Office Building,O000170,78533,H2TX16185,412575,N00033540,BetooRourkeTX16,,http://youtube.com/betoorourketx16,460776160654909,,,1972-09-26
Rep,Frank,J.,Pallone,Jr.,,D,NJ,6,1,M,202-225-4671,202-225-9665,http://pallone.house.gov,http://pallone.house.gov/contact-me,237 Cannon House Office Building,P000034,26951,H8NJ03073,400308,N00000781,FrankPallone,http://www.opencongress.org/wiki/Frank_Pallone,http://youtube.com/repfrankpallone,6517277731,,,1951-10-30
Rep,Bill,J.,Pascrell,Jr.,Bill,D,NJ,9,1,M,202-225-5751,202-225-5782,http://pascrell.house.gov,http://pascrell.house.gov/contact/,2370 Rayburn House Office Building,P000096,478,H6NJ08118,400309,N00000751,BillPascrell,http://www.opencongress.org/wiki/William_Pascrell,http://youtube.com/RepPascrell,303312929155,,,1937-01-25
Rep,Ed,,Pastor,,,D,AZ,7,1,M,202-225-4065,202-225-1655,http://www.house.gov/pastor,http://www.house.gov/writerep,2465 Rayburn House Office Building,P000099,26719,H2AZ02055,400310,N00006397,,http://www.opencongress.org/wiki/Ed_Pastor,,,,,1943-06-28
Rep,Donald,M.,Payne,,,D,NJ,10,0,M,202-225-3436,202-225-4160,http://www.house.gov/payne,http://www.house.gov/payne/IMA/email.shtml,2310 Rayburn House Office Building,P000149,26957,H0NJ10026,400312,N00000716,,http://www.opencongress.org/wiki/Donald_Payne,http://youtube.com/CongressmanPayne,,,,1934-07-16
Rep,Nancy,,Pelosi,,,D,CA,12,1,F,202-225-4965,202-225-8259,http://pelosi.house.gov,http://pelosi.house.gov/contact/email-me.shtml,235 Cannon House Office Building,P000197,26732,H8CA05035,400314,N00007360,NancyPelosi,http://www.opencongress.org/wiki/Nancy_Pelosi,http://youtube.com/nancypelosi,86574174383,,,1940-03-26
Rep,Collin,C.,Peterson,,,D,MN,7,1,M,202-225-2165,202-225-1593,http://collinpeterson.house.gov,http://collinpeterson.house.gov/contact-me/email-me,2109 Rayburn House Office Building,P000258,26926,H2MN07014,400316,N00004558,,http://www.opencongress.org/wiki/Collin_Peterson,,6595227967,,,1944-06-29
Rep,John,E.,Peterson,,,R,PA,5,0,M,,,http://www.house.gov/johnpeterson,,,P000263,251,H6PA05091,400317,N00001422,,http://www.opencongress.org/wiki/John_Peterson,,,,,1938-12-25
Rep,Thomas,E.,Petri,,Tom,R,WI,6,1,M,202-225-2476,202-225-2356,http://petri.house.gov,http://petri.house.gov/contact-me/email-me,2462 Rayburn House Office Building,P000265,27139,H0WI06061,400318,N00004426,,http://www.opencongress.org/wiki/Thomas_Petri,http://youtube.com/TomPetri,thomaspetri,,,1940-05-28
Rep,Charles,W.,Pickering,Jr.,Chip,R,MS,3,0,M,,,http://www.house.gov/pickering,,,P000323,279,H6MS03046,400319,N00003341,,http://www.opencongress.org/wiki/Charles_Pickering,,,,,1963-08-10
Rep,Joseph,R.,Pitts,,Joe,R,PA,16,1,M,202-225-2411,202-225-2013,http://pitts.house.gov/,http://pitts.house.gov/contact-me/email-me,420 Cannon House Office Building,P000373,265,H6PA16197,400320,N00001633,RepJoePitts,http://www.opencongress.org/wiki/Joseph_Pitts,http://youtube.com/congressmanjoepitts,94156528752,,,1939-10-10
Rep,Earl,Ralph,Pomeroy,,,D,ND,0,0,M,,,http://www.house.gov/pomeroy,,,P000422,27007,H2ND00057,400323,N00008113,,http://www.opencongress.org/wiki/Earl_Pomeroy,http://youtube.com/earlpomeroy,,,,1952-09-02
Sen,Robert,J.,Portman,,Rob,R,OH,Junior Seat,1,M,202-224-3353,,http://www.portman.senate.gov,http://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,448 Russell Senate Office Building,P000449,27008,S0OH00133,400325,N00003682,RobPortman,http://www.opencongress.org/wiki/Rand_Paul,http://youtube.com/SenRobPortman,45243961073,,III,1955-12-19
Rep,David,Eugene,Price,,,D,NC,4,1,M,202-225-1784,202-225-2014,http://price.house.gov,https://forms.house.gov/price/webforms/contact_form.shtml,2162 Rayburn House Office Building,P000523,119,H6NC04037,400326,N00002260,RepDavidEPrice,http://www.opencongress.org/wiki/David_Price,http://youtube.com/RepDavidPrice,,,,1940-08-17
Rep,Deborah,D.,Pryce,,,R,OH,15,0,F,,,http://www.house.gov/pryce,,,P000555,27020,H2OH15046,400327,N00003504,,http://www.opencongress.org/wiki/Deborah_Pryce,,,,,1951-07-29
Rep,Ronald,Ernest,Paul,,Ron,R,TX,14,0,M,202-225-2831,202-226-6553,http://www.house.gov/paul,http://www.house.gov/paul/contact.shtml,203 Cannon House Office Building,P000583,296,H6TX22101,400311,N00005906,RepRonPaul,http://www.opencongress.org/wiki/Ronald_Paul,http://youtube.com/CongressmanRonPaul,ronpaul,,,1935-08-20
Rep,Todd,Russell,Platts,,,R,PA,19,0,M,202-225-5836,202-226-1000,http://www.house.gov/platts,http://www.house.gov/platts/email.shtml,2455 Rayburn House Office Building,P000585,9211,H0PA19053,400321,N00009719,,http://www.opencongress.org/wiki/Todd_Platts,http://youtube.com/RepToddPlatts,7894694121,,,1962-03-05
Rep,Adam,H.,Putnam,,,R,FL,12,0,M,,,http://adamputnam.house.gov,,,P000586,12913,H0FL12051,400328,N00009618,,http://www.opencongress.org/wiki/Adam_Putnam,http://youtube.com/FL12Putnam,,,,1974-07-31
Rep,Mike,,Pence,,,R,IN,6,0,M,202-225-3021,202-225-3382,http://mikepence.house.gov,https://forms.house.gov/pence/IMA/contact_form.htm,100 Cannon House Office Building,P000587,34024,H8IN02060,400315,N00003765,RepMikePence,http://www.opencongress.org/wiki/Mike_Pence,http://youtube.com/CongressmanMikePence,mikepence,,,1959-06-07
Rep,Stevan,E.,Pearce,,Steve,R,NM,2,1,M,202-225-2365,,http://pearce.house.gov,http://pearce.house.gov/contact-me/email-me,2432 Rayburn House Office Building,P000588,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,http://youtube.com/NMStevePearce,180280568662135,,,1947-08-24
Rep,Jon,Christopher,Porter,Sr.,,R,NV,3,0,M,,,http://www.house.gov/porter,,,P000589,2612,H0NV01078,400324,N00012560,,http://www.opencongress.org/wiki/Jon_Porter,,,,,1955-05-16
Sen,Mark,Lunsford,Pryor,,,D,AR,Senior Seat,1,M,202-224-2353,202-228-0908,http://www.pryor.senate.gov,http://www.pryor.senate.gov/public/index.cfm?p=ContactMe,255 Dirksen Senate Office Building,P000590,35,S0AR00028,300080,N00013823,SenMarkPryor,http://www.opencongress.org/wiki/Mark_Pryor,http://youtube.com/senatorpryor,9248638978,,II,1963-01-10
